name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway
,7006,,1687,3311,1,48.5678957,2,59,,connector,20,"LINESTRING (-112.0683987 33.4657282, -112.0682869936166 33.46530147497696)",1
,7007,,3312,1476,1,52.89107864,2,59,,connector,20,"LINESTRING (-112.0645403396867 33.46631939647949, -112.0650984 33.466417)",1
,7008,,1476,3312,1,52.89107864,2,59,,connector,20,"LINESTRING (-112.0650984 33.466417, -112.0645403396867 33.46631939647949)",1
,7009,,3313,1807,1,69.1329567,2,59,,connector,20,"LINESTRING (-112.1139466 33.4517402, -112.1137734 33.4511355)",1
,7010,,1807,3313,1,69.1329567,2,59,,connector,20,"LINESTRING (-112.1137734 33.4511355, -112.1139466 33.4517402)",1
,7011,,3314,1416,1,43.69926598,2,59,,connector,20,"LINESTRING (-112.0830542845227 33.46604052477677, -112.082654 33.4658333)",1
,7012,,1416,3314,1,43.69926598,2,59,,connector,20,"LINESTRING (-112.082654 33.4658333, -112.0830542845227 33.46604052477677)",1
,7013,,3315,1416,1,38.98182021,2,59,,connector,20,"LINESTRING (-112.08285745 33.46614004999999, -112.082654 33.4658333)",1
,7014,,1416,3315,1,38.98182021,2,59,,connector,20,"LINESTRING (-112.082654 33.4658333, -112.08285745 33.46614004999999)",1
,7015,,3316,1760,1,60.06349496,2,59,,connector,20,"LINESTRING (-112.0831168858838 33.46626012499308, -112.0826725 33.466653)",1
,7016,,1760,3316,1,60.06349496,2,59,,connector,20,"LINESTRING (-112.0826725 33.466653, -112.0831168858838 33.46626012499308)",1
,7017,,3317,9,1,45.35600747,2,59,,connector,20,"LINESTRING (-112.0682266248738 33.45779580561778, -112.0687067 33.4577186)",1
,7018,,9,3317,1,45.35600747,2,59,,connector,20,"LINESTRING (-112.0687067 33.4577186, -112.0682266248738 33.45779580561778)",1
,7019,,3318,102,1,68.72008585,2,59,,connector,20,"LINESTRING (-112.0679982 33.45820955, -112.0674895 33.4586588)",1
,7020,,102,3318,1,68.72008585,2,59,,connector,20,"LINESTRING (-112.0674895 33.4586588, -112.0679982 33.45820955)",1
,7021,,3319,102,1,56.30087114,2,59,,connector,20,"LINESTRING (-112.0677658107411 33.45820799468034, -112.0674895 33.4586588)",1
,7022,,102,3319,1,56.30087114,2,59,,connector,20,"LINESTRING (-112.0674895 33.4586588, -112.0677658107411 33.45820799468034)",1
,7023,,3320,102,1,32.60302405,2,59,,connector,20,"LINESTRING (-112.0677772934598 33.45849051164532, -112.0674895 33.4586588)",1
,7024,,102,3320,1,32.60302405,2,59,,connector,20,"LINESTRING (-112.0674895 33.4586588, -112.0677772934598 33.45849051164532)",1
,7025,,3321,9,1,27.96192227,2,59,,connector,20,"LINESTRING (-112.0684265443465 33.45781136544968, -112.0687067 33.4577186)",1
,7026,,9,3321,1,27.96192227,2,59,,connector,20,"LINESTRING (-112.0687067 33.4577186, -112.0684265443465 33.45781136544968)",1
,7027,,3322,102,1,41.8615972,2,59,,connector,20,"LINESTRING (-112.0677359494354 33.45834343540547, -112.0674895 33.4586588)",1
,7028,,102,3322,1,41.8615972,2,59,,connector,20,"LINESTRING (-112.0674895 33.4586588, -112.0677359494354 33.45834343540547)",1
,7029,,3323,685,1,32.61762287,2,59,,connector,20,"LINESTRING (-112.0677699637546 33.45780076210154, -112.0674924 33.4576207)",1
,7030,,685,3323,1,32.61762287,2,59,,connector,20,"LINESTRING (-112.0674924 33.4576207, -112.0677699637546 33.45780076210154)",1
,7031,,3324,9,1,37.29749339,2,59,,connector,20,"LINESTRING (-112.0684071556327 33.45794233158666, -112.0687067 33.4577186)",1
,7032,,9,3324,1,37.29749339,2,59,,connector,20,"LINESTRING (-112.0687067 33.4577186, -112.0684071556327 33.45794233158666)",1
,7033,,3325,1888,1,47.27708181,2,59,,connector,20,"LINESTRING (-112.0995993287752 33.44668025131272, -112.1001088 33.4466725)",1
,7034,,1888,3325,1,47.27708181,2,59,,connector,20,"LINESTRING (-112.1001088 33.4466725, -112.0995993287752 33.44668025131272)",1
,7035,,3326,559,1,50.81180203,2,59,,connector,20,"LINESTRING (-112.0972282938572 33.45092373219658, -112.0969212 33.4513021)",1
,7036,,559,3326,1,50.81180203,2,59,,connector,20,"LINESTRING (-112.0969212 33.4513021, -112.0972282938572 33.45092373219658)",1
,7037,,3327,1733,1,85.84814659,2,59,,connector,20,"LINESTRING (-112.10153935 33.4517202, -112.1007987 33.4512574)",1
,7038,,1733,3327,1,85.84814659,2,59,,connector,20,"LINESTRING (-112.1007987 33.4512574, -112.10153935 33.4517202)",1
,7039,,3328,1733,1,85.95721055,2,59,,connector,20,"LINESTRING (-112.101255739993 33.45058497034192, -112.1007987 33.4512574)",1
,7040,,1733,3328,1,85.95721055,2,59,,connector,20,"LINESTRING (-112.1007987 33.4512574, -112.101255739993 33.45058497034192)",1
,7041,,3329,39,1,80.35676541,2,59,,connector,20,"LINESTRING (-112.10045625 33.45248495, -112.1000615 33.4531282)",1
,7042,,39,3329,1,80.35676541,2,59,,connector,20,"LINESTRING (-112.1000615 33.4531282, -112.10045625 33.45248495)",1
,7043,,3330,377,1,76.67238224,2,59,,connector,20,"LINESTRING (-112.0996096765556 33.4542768699864, -112.0993447 33.45493)",1
,7044,,377,3330,1,76.67238224,2,59,,connector,20,"LINESTRING (-112.0993447 33.45493, -112.0996096765556 33.4542768699864)",1
,7045,,3331,23,1,64.44770322,2,59,,connector,20,"LINESTRING (-112.1011494409624 33.45297717400129, -112.1018181 33.4531343)",1
,7046,,23,3331,1,64.44770322,2,59,,connector,20,"LINESTRING (-112.1018181 33.4531343, -112.1011494409624 33.45297717400129)",1
,7047,,3332,1739,1,38.68755173,2,59,,connector,20,"LINESTRING (-112.09970425 33.45197705, -112.1000824 33.4518304)",1
,7048,,1739,3332,1,38.68755173,2,59,,connector,20,"LINESTRING (-112.1000824 33.4518304, -112.09970425 33.45197705)",1
,7049,,3333,1733,1,47.29783654,2,59,,connector,20,"LINESTRING (-112.1006207098817 33.4516559933119, -112.1007987 33.4512574)",1
,7050,,1733,3333,1,47.29783654,2,59,,connector,20,"LINESTRING (-112.1007987 33.4512574, -112.1006207098817 33.4516559933119)",1
,7051,,3334,1733,1,59.35603829,2,59,,connector,20,"LINESTRING (-112.1012976478381 33.45159152496904, -112.1007987 33.4512574)",1
,7052,,1733,3334,1,59.35603829,2,59,,connector,20,"LINESTRING (-112.1007987 33.4512574, -112.1012976478381 33.45159152496904)",1
,7053,,3335,544,1,49.99291704,2,59,,connector,20,"LINESTRING (-112.0806009342218 33.46305111971247, -112.0801988 33.4627518)",1
,7054,,544,3335,1,49.99291704,2,59,,connector,20,"LINESTRING (-112.0801988 33.4627518, -112.0806009342218 33.46305111971247)",1
,7055,,3336,1884,1,62.42504597,2,59,,connector,20,"LINESTRING (-112.0810202887309 33.46221100325953, -112.0809298 33.4616547)",1
,7056,,1884,3336,1,62.42504597,2,59,,connector,20,"LINESTRING (-112.0809298 33.4616547, -112.0810202887309 33.46221100325953)",1
,7057,,3337,1884,1,23.53438916,2,59,,connector,20,"LINESTRING (-112.0810493 33.46184139999999, -112.0809298 33.4616547)",1
,7058,,1884,3337,1,23.53438916,2,59,,connector,20,"LINESTRING (-112.0809298 33.4616547, -112.0810493 33.46184139999999)",1
,7059,,3338,1414,1,26.9419051,2,59,,connector,20,"LINESTRING (-112.0824211189431 33.46190801288055, -112.0825808 33.4621104)",1
,7060,,1414,3338,1,26.9419051,2,59,,connector,20,"LINESTRING (-112.0825808 33.4621104, -112.0824211189431 33.46190801288055)",1
,7061,,3339,1546,1,12.75445351,2,59,,connector,20,"LINESTRING (-112.0829805139248 33.46228188019406, -112.0828502 33.4622453)",1
,7062,,1546,3339,1,12.75445351,2,59,,connector,20,"LINESTRING (-112.0828502 33.4622453, -112.0829805139248 33.46228188019406)",1
,7063,,3340,544,1,83.13761187,2,59,,connector,20,"LINESTRING (-112.0794509706572 33.46316387054769, -112.0801988 33.4627518)",1
,7064,,544,3340,1,83.13761187,2,59,,connector,20,"LINESTRING (-112.0801988 33.4627518, -112.0794509706572 33.46316387054769)",1
,7065,,3341,544,1,85.11953789,2,59,,connector,20,"LINESTRING (-112.0793045224317 33.46292327622937, -112.0801988 33.4627518)",1
,7066,,544,3341,1,85.11953789,2,59,,connector,20,"LINESTRING (-112.0801988 33.4627518, -112.0793045224317 33.46292327622937)",1
,7067,,3342,544,1,62.71582329,2,59,,connector,20,"LINESTRING (-112.0795778512781 33.46297488730874, -112.0801988 33.4627518)",1
,7068,,544,3342,1,62.71582329,2,59,,connector,20,"LINESTRING (-112.0801988 33.4627518, -112.0795778512781 33.46297488730874)",1
,7069,,3343,141,1,83.38615104,2,59,,connector,20,"LINESTRING (-112.0790246998738 33.46297527472293, -112.0782268 33.4626299)",1
,7070,,141,3343,1,83.38615104,2,59,,connector,20,"LINESTRING (-112.0782268 33.4626299, -112.0790246998738 33.46297527472293)",1
,7071,,3344,840,1,57.22770375,2,59,,connector,20,"LINESTRING (-112.043933524984 33.45362124874772, -112.0444786 33.4538622)",1
,7072,,840,3344,1,57.22770375,2,59,,connector,20,"LINESTRING (-112.0444786 33.4538622, -112.043933524984 33.45362124874772)",1
,7073,,3345,1051,1,100.7316911,2,59,,connector,20,"LINESTRING (-112.0791686852977 33.46316301302205, -112.0782611 33.4636604)",1
,7074,,1051,3345,1,100.7316911,2,59,,connector,20,"LINESTRING (-112.0782611 33.4636604, -112.0791686852977 33.46316301302205)",1
,7075,,3346,841,1,57.07637156,2,59,,connector,20,"LINESTRING (-112.0437489755069 33.45345502476668, -112.0433791 33.4538652)",1
,7076,,841,3346,1,57.07637156,2,59,,connector,20,"LINESTRING (-112.0433791 33.4538652, -112.0437489755069 33.45345502476668)",1
,7077,,3347,1225,1,26.26320203,2,59,,connector,20,"LINESTRING (-112.0567181693446 33.44887894511934, -112.0564351 33.4488776)",1
,7078,,1225,3347,1,26.26320203,2,59,,connector,20,"LINESTRING (-112.0564351 33.4488776, -112.0567181693446 33.44887894511934)",1
,7079,,3348,1293,1,91.42613892,2,59,,connector,20,"LINESTRING (-112.0573737732331 33.44856450932465, -112.0564349 33.4483148)",1
,7080,,1293,3348,1,91.42613892,2,59,,connector,20,"LINESTRING (-112.0564349 33.4483148, -112.0573737732331 33.44856450932465)",1
,7081,,3349,1225,1,95.9832315,2,59,,connector,20,"LINESTRING (-112.0574681751831 33.44892353360022, -112.0564351 33.4488776)",1
,7082,,1225,3349,1,95.9832315,2,59,,connector,20,"LINESTRING (-112.0564351 33.4488776, -112.0574681751831 33.44892353360022)",1
,7083,,3350,1182,1,30.41758361,2,59,,connector,20,"LINESTRING (-112.0592691889806 33.44795112506033, -112.0594018 33.4482013)",1
,7084,,1182,3350,1,30.41758361,2,59,,connector,20,"LINESTRING (-112.0594018 33.4482013, -112.0592691889806 33.44795112506033)",1
,7085,,3351,1225,1,77.27495911,2,59,,connector,20,"LINESTRING (-112.0572661751721 33.44892353512802, -112.0564351 33.4488776)",1
,7086,,1225,3351,1,77.27495911,2,59,,connector,20,"LINESTRING (-112.0564351 33.4488776, -112.0572661751721 33.44892353512802)",1
,7087,,3352,354,1,104.637326,2,59,,connector,20,"LINESTRING (-112.0576794927035 33.44897377485636, -112.0581252 33.4498382)",1
,7088,,354,3352,1,104.637326,2,59,,connector,20,"LINESTRING (-112.0581252 33.4498382, -112.0576794927035 33.44897377485636)",1
,7089,,3353,96,1,87.49272094,2,59,,connector,20,"LINESTRING (-112.05736425 33.44929954999999, -112.0564313 33.4494143)",1
,7090,,96,3353,1,87.49272094,2,59,,connector,20,"LINESTRING (-112.0564313 33.4494143, -112.05736425 33.44929954999999)",1
,7091,,3354,354,1,66.12535692,2,59,,connector,20,"LINESTRING (-112.0575290875978 33.44951222683351, -112.0581252 33.4498382)",1
,7092,,354,3354,1,66.12535692,2,59,,connector,20,"LINESTRING (-112.0581252 33.4498382, -112.0575290875978 33.44951222683351)",1
,7093,,3355,1649,1,33.96503514,2,59,,connector,20,"LINESTRING (-112.059760389824 33.44804777938526, -112.0598785 33.4483369)",1
,7094,,1649,3355,1,33.96503514,2,59,,connector,20,"LINESTRING (-112.0598785 33.4483369, -112.059760389824 33.44804777938526)",1
,7095,,3356,1139,1,119.0783495,2,59,,connector,20,"LINESTRING (-112.0577540632707 33.44862486149456, -112.058931 33.4481977)",1
,7096,,1139,3356,1,119.0783495,2,59,,connector,20,"LINESTRING (-112.058931 33.4481977, -112.0577540632707 33.44862486149456)",1
,7097,,3357,1755,1,20.48626081,2,59,,connector,20,"LINESTRING (-112.0828671511535 33.45909932216402, -112.0826469 33.4591127)",1
,7098,,1755,3357,1,20.48626081,2,59,,connector,20,"LINESTRING (-112.0826469 33.4591127, -112.0828671511535 33.45909932216402)",1
,7099,,3358,1949,1,26.55535229,2,59,,connector,20,"LINESTRING (-112.0780737747139 33.45843100413378, -112.0781724 33.4586552)",1
,7100,,1949,3358,1,26.55535229,2,59,,connector,20,"LINESTRING (-112.0781724 33.4586552, -112.0780737747139 33.45843100413378)",1
,7101,,3359,1932,1,40.20378243,2,59,,connector,20,"LINESTRING (-112.0821529262731 33.45903456666401, -112.0821098 33.4586748)",1
,7102,,1932,3359,1,40.20378243,2,59,,connector,20,"LINESTRING (-112.0821098 33.4586748, -112.0821529262731 33.45903456666401)",1
,7103,,3360,1754,1,33.52351597,2,59,,connector,20,"LINESTRING (-112.0829704965985 33.45818614496088, -112.0826098 33.4582045)",1
,7104,,1754,3360,1,33.52351597,2,59,,connector,20,"LINESTRING (-112.0826098 33.4582045, -112.0829704965985 33.45818614496088)",1
,7105,,3361,1931,1,22.17235558,2,59,,connector,20,"LINESTRING (-112.08227875 33.4588684, -112.0822151 33.4586762)",1
,7106,,1931,3361,1,22.17235558,2,59,,connector,20,"LINESTRING (-112.0822151 33.4586762, -112.08227875 33.4588684)",1
,7107,,3362,427,1,24.68124251,2,59,,connector,20,"LINESTRING (-112.0827664618422 33.4588530077612, -112.0825986 33.4586808)",1
,7108,,427,3362,1,24.68124251,2,59,,connector,20,"LINESTRING (-112.0825986 33.4586808, -112.0827664618422 33.4588530077612)",1
,7109,,3363,169,1,62.18372475,2,59,,connector,20,"LINESTRING (-112.046066404905 33.45807097889476, -112.0454982 33.4577743)",1
,7110,,169,3363,1,62.18372475,2,59,,connector,20,"LINESTRING (-112.0454982 33.4577743, -112.046066404905 33.45807097889476)",1
,7111,,3364,339,1,49.61092593,2,59,,connector,20,"LINESTRING (-112.02991105 33.45960694999999, -112.0302371 33.4599606)",1
,7112,,339,3364,1,49.61092593,2,59,,connector,20,"LINESTRING (-112.0302371 33.4599606, -112.02991105 33.45960694999999)",1
,7113,,3365,337,1,28.51801751,2,59,,connector,20,"LINESTRING (-112.030514 33.4563402, -112.0302182 33.45641)",1
,7114,,337,3365,1,28.51801751,2,59,,connector,20,"LINESTRING (-112.0302182 33.45641, -112.030514 33.4563402)",1
,7115,,3366,2019,1,23.30624929,2,59,,connector,20,"LINESTRING (-112.02994305 33.46023405, -112.0298211 33.4604173)",1
,7116,,2019,3366,1,23.30624929,2,59,,connector,20,"LINESTRING (-112.0298211 33.4604173, -112.02994305 33.46023405)",1
,7117,,3367,1574,1,53.42944358,2,59,,connector,20,"LINESTRING (-112.031101059266 33.45744007514188, -112.0312435 33.4569745)",1
,7118,,1574,3367,1,53.42944358,2,59,,connector,20,"LINESTRING (-112.0312435 33.4569745, -112.031101059266 33.45744007514188)",1
,7119,,3368,339,1,32.50297899,2,59,,connector,20,"LINESTRING (-112.0298903688167 33.45991856392322, -112.0302371 33.4599606)",1
,7120,,339,3368,1,32.50297899,2,59,,connector,20,"LINESTRING (-112.0302371 33.4599606, -112.0298903688167 33.45991856392322)",1
,7121,,3369,1767,1,68.61219461,2,59,,connector,20,"LINESTRING (-112.0308917 33.45939135, -112.0302321 33.4591122)",1
,7122,,1767,3369,1,68.61219461,2,59,,connector,20,"LINESTRING (-112.0302321 33.4591122, -112.0308917 33.45939135)",1
,7123,,3370,1766,1,36.22112832,2,59,,connector,20,"LINESTRING (-112.03059565 33.45791495, -112.0302257 33.4580191)",1
,7124,,1766,3370,1,36.22112832,2,59,,connector,20,"LINESTRING (-112.0302257 33.4580191, -112.03059565 33.45791495)",1
,7125,,3371,1613,1,30.80496371,2,59,,connector,20,"LINESTRING (-112.0307263127554 33.45884403435942, -112.0308735 33.4585957)",1
,7126,,1613,3371,1,30.80496371,2,59,,connector,20,"LINESTRING (-112.0308735 33.4585957, -112.0307263127554 33.45884403435942)",1
,7127,,3372,1767,1,38.5327472,2,59,,connector,20,"LINESTRING (-112.0298257390694 33.4591839762789, -112.0302321 33.4591122)",1
,7128,,1767,3372,1,38.5327472,2,59,,connector,20,"LINESTRING (-112.0302321 33.4591122, -112.0298257390694 33.4591839762789)",1
,7129,,3373,410,1,51.62098801,2,59,,connector,20,"LINESTRING (-112.0594161213111 33.45262721004921, -112.0589688 33.4529033)",1
,7130,,410,3373,1,51.62098801,2,59,,connector,20,"LINESTRING (-112.0589688 33.4529033, -112.0594161213111 33.45262721004921)",1
,7131,,3374,1100,1,47.62763789,2,59,,connector,20,"LINESTRING (-112.0595189 33.45177835, -112.0595336 33.4513502)",1
,7132,,1100,3374,1,47.62763789,2,59,,connector,20,"LINESTRING (-112.0595336 33.4513502, -112.0595189 33.45177835)",1
,7133,,3375,411,1,25.26482392,2,59,,connector,20,"LINESTRING (-112.0579880905916 33.45272187476674, -112.0578221 33.452902)",1
,7134,,411,3375,1,25.26482392,2,59,,connector,20,"LINESTRING (-112.0578221 33.452902, -112.0579880905916 33.45272187476674)",1
,7135,,3376,411,1,38.64245677,2,59,,connector,20,"LINESTRING (-112.0581769747645 33.4527200575481, -112.0578221 33.452902)",1
,7136,,411,3376,1,38.64245677,2,59,,connector,20,"LINESTRING (-112.0578221 33.452902, -112.0581769747645 33.4527200575481)",1
,7137,,3377,1785,1,92.92734437,2,59,,connector,20,"LINESTRING (-112.0584112 33.45218335, -112.0583241 33.4513508)",1
,7138,,1785,3377,1,92.92734437,2,59,,connector,20,"LINESTRING (-112.0583241 33.4513508, -112.0584112 33.45218335)",1
,7139,,3378,410,1,41.17933062,2,59,,connector,20,"LINESTRING (-112.0586189115377 33.45267542523543, -112.0589688 33.4529033)",1
,7140,,410,3378,1,41.17933062,2,59,,connector,20,"LINESTRING (-112.0589688 33.4529033, -112.0586189115377 33.45267542523543)",1
,7141,,3379,411,1,66.95657588,2,59,,connector,20,"LINESTRING (-112.0580161570919 33.45232202091096, -112.0578221 33.452902)",1
,7142,,411,3379,1,66.95657588,2,59,,connector,20,"LINESTRING (-112.0578221 33.452902, -112.0580161570919 33.45232202091096)",1
,7143,,3380,410,1,90.17348363,2,59,,connector,20,"LINESTRING (-112.0585429 33.45217435, -112.0589688 33.4529033)",1
,7144,,410,3380,1,90.17348363,2,59,,connector,20,"LINESTRING (-112.0589688 33.4529033, -112.0585429 33.45217435)",1
,7145,,3381,411,1,53.95466016,2,59,,connector,20,"LINESTRING (-112.0580032 33.45244089999999, -112.0578221 33.452902)",1
,7146,,411,3381,1,53.95466016,2,59,,connector,20,"LINESTRING (-112.0578221 33.452902, -112.0580032 33.45244089999999)",1
,7147,,3382,410,1,85.49629618,2,59,,connector,20,"LINESTRING (-112.05865405 33.45218065, -112.0589688 33.4529033)",1
,7148,,410,3382,1,85.49629618,2,59,,connector,20,"LINESTRING (-112.0589688 33.4529033, -112.05865405 33.45218065)",1
,7149,,3383,411,1,39.67388526,2,59,,connector,20,"LINESTRING (-112.0580097144947 33.45258137524648, -112.0578221 33.452902)",1
,7150,,411,3383,1,39.67388526,2,59,,connector,20,"LINESTRING (-112.0578221 33.452902, -112.0580097144947 33.45258137524648)",1
,7151,,3384,410,1,74.21527638,2,59,,connector,20,"LINESTRING (-112.0585105252385 33.4523562436366, -112.0589688 33.4529033)",1
,7152,,410,3384,1,74.21527638,2,59,,connector,20,"LINESTRING (-112.0589688 33.4529033, -112.0585105252385 33.4523562436366)",1
,7153,,3385,410,1,68.3844337,2,59,,connector,20,"LINESTRING (-112.05870155 33.45233015, -112.0589688 33.4529033)",1
,7154,,410,3385,1,68.3844337,2,59,,connector,20,"LINESTRING (-112.0589688 33.4529033, -112.05870155 33.45233015)",1
,7155,,3386,1100,1,27.70304859,2,59,,connector,20,"LINESTRING (-112.05935915 33.4515524, -112.0595336 33.4513502)",1
,7156,,1100,3386,1,27.70304859,2,59,,connector,20,"LINESTRING (-112.0595336 33.4513502, -112.05935915 33.4515524)",1
,7157,,3387,602,1,71.55653898,2,59,,connector,20,"LINESTRING (-112.0702510675537 33.44563979765062, -112.0699366 33.4450522)",1
,7158,,602,3387,1,71.55653898,2,59,,connector,20,"LINESTRING (-112.0699366 33.4450522, -112.0702510675537 33.44563979765062)",1
,7159,,3388,782,1,47.97721221,2,59,,connector,20,"LINESTRING (-112.0693970868911 33.45831280066168, -112.0691131 33.4586734)",1
,7160,,782,3388,1,47.97721221,2,59,,connector,20,"LINESTRING (-112.0691131 33.4586734, -112.0693970868911 33.45831280066168)",1
