name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
,92,16816505,331,116,1,300.9029330213811,,,,residential,6,"LINESTRING (-109.7325846 34.2701807, -109.7325417 34.2704899, -109.7325339 34.2705629, -109.7325497 34.2706296, -109.7326606 34.2707356, -109.7327881 34.270812, -109.7336661 34.2712266, -109.7342255 34.2715563, -109.7347357 34.2719544)",auto,1,0,,
,93,16816505,116,331,1,300.9029330213811,,,,residential,6,"LINESTRING (-109.7347357 34.2719544, -109.7342255 34.2715563, -109.7336661 34.2712266, -109.7327881 34.270812, -109.7326606 34.2707356, -109.7325497 34.2706296, -109.7325339 34.2705629, -109.7325417 34.2704899, -109.7325846 34.2701807)",auto,1,0,,
,94,16816505,116,622,1,211.03692875784785,,,,residential,6,"LINESTRING (-109.7347357 34.2719544, -109.735424 34.2725715, -109.7355259 34.2725647, -109.7358552 34.2725536, -109.7361823 34.2725739, -109.7366888 34.2726757)",auto,1,0,,
,95,16816505,622,116,1,211.03692875784787,,,,residential,6,"LINESTRING (-109.7366888 34.2726757, -109.7361823 34.2725739, -109.7358552 34.2725536, -109.7355259 34.2725647, -109.735424 34.2725715, -109.7347357 34.2719544)",auto,1,0,,
County Road 3190,96,16817331,118,119,1,1192.9711876847336,,,,residential,6,"LINESTRING (-109.7546284 34.2900009, -109.7535 34.290028, -109.753352 34.2900297, -109.7531997 34.2901117, -109.7530165 34.29044, -109.7524657 34.2929904, -109.7517416 34.2960196, -109.7516717 34.2966188, -109.7520607 34.2974949, -109.7522391 34.297787, -109.7523628 34.2980043, -109.752616 34.298221, -109.7528842 34.29834, -109.753361 34.2984562, -109.7538519 34.2985566)",auto,1,0,,
County Road 3190,97,16817331,119,118,1,1192.971187684734,,,,residential,6,"LINESTRING (-109.7538519 34.2985566, -109.753361 34.2984562, -109.7528842 34.29834, -109.752616 34.298221, -109.7523628 34.2980043, -109.7522391 34.297787, -109.7520607 34.2974949, -109.7516717 34.2966188, -109.7517416 34.2960196, -109.7524657 34.2929904, -109.7530165 34.29044, -109.7531997 34.2901117, -109.753352 34.2900297, -109.7535 34.290028, -109.7546284 34.2900009)",auto,1,0,,
,98,16817517,120,121,1,443.7457258589966,,,,residential,6,"LINESTRING (-109.7898511 34.2784138, -109.7907887 34.2785217, -109.7918979 34.2786698, -109.792991 34.278933, -109.7938012 34.2791789, -109.7944775 34.2794611)",auto,1,0,,
,99,16817517,121,120,1,443.7457258589966,,,,residential,6,"LINESTRING (-109.7944775 34.2794611, -109.7938012 34.2791789, -109.792991 34.278933, -109.7918979 34.2786698, -109.7907887 34.2785217, -109.7898511 34.2784138)",auto,1,0,,
,100,16817517,121,108,1,210.18802209300958,,,,residential,6,"LINESTRING (-109.7944775 34.2794611, -109.795623 34.2797937, -109.7966813 34.2799423)",auto,1,0,,
,101,16817517,108,121,1,210.18802209300958,,,,residential,6,"LINESTRING (-109.7966813 34.2799423, -109.795623 34.2797937, -109.7944775 34.2794611)",auto,1,0,,
,102,16817539,126,124,1,198.74167670994288,,,,residential,6,"LINESTRING (-109.7815773 34.2649743, -109.7815492 34.265188, -109.7815304 34.2660636, -109.7815087 34.26676)",auto,1,0,,
,103,16817539,124,126,1,198.74167670994288,,,,residential,6,"LINESTRING (-109.7815087 34.26676, -109.7815304 34.2660636, -109.7815492 34.265188, -109.7815773 34.2649743)",auto,1,0,,
County Road N3211,104,16820437,41,512,1,267.70493536037617,,,,residential,6,"LINESTRING (-109.7383863 34.3225503, -109.7395297 34.3203357)",auto,1,0,,
County Road N3211,105,16820437,512,41,1,267.70493536037617,,,,residential,6,"LINESTRING (-109.7395297 34.3203357, -109.7383863 34.3225503)",auto,1,0,,
,106,16821798,132,133,1,198.49555373472938,,,,residential,6,"LINESTRING (-109.7383666 34.2708049, -109.7384 34.26902)",auto,1,0,,
,107,16821798,133,132,1,198.49555373472938,,,,residential,6,"LINESTRING (-109.7384 34.26902, -109.7383666 34.2708049)",auto,1,0,,
,108,16822460,134,135,1,197.70839198250604,,,,residential,6,"LINESTRING (-109.745087 34.293627, -109.747239 34.293649)",auto,1,0,,
,109,16822460,135,134,1,197.70839198250604,,,,residential,6,"LINESTRING (-109.747239 34.293649, -109.745087 34.293627)",auto,1,0,,
,110,16822460,135,136,1,200.28036227022707,,,,residential,6,"LINESTRING (-109.747239 34.293649, -109.749419 34.293671)",auto,1,0,,
,111,16822460,136,135,1,200.28036227022707,,,,residential,6,"LINESTRING (-109.749419 34.293671, -109.747239 34.293649)",auto,1,0,,
,112,16822473,136,137,1,781.3283857528711,,,,residential,6,"LINESTRING (-109.749419 34.293671, -109.749418 34.292434, -109.750353 34.290189, -109.750311 34.289639, -109.750023 34.289273, -109.74729 34.288381)",auto,1,0,,
,113,16822473,137,136,1,781.3283857528711,,,,residential,6,"LINESTRING (-109.74729 34.288381, -109.750023 34.289273, -109.750311 34.289639, -109.750353 34.290189, -109.749418 34.292434, -109.749419 34.293671)",auto,1,0,,
,114,16822473,137,138,1,220.9176987877461,,,,residential,6,"LINESTRING (-109.74729 34.288381, -109.747262 34.288313, -109.745109 34.287604)",auto,1,0,,
