name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,5240,,,,0,,poi,0,-112.0939349,33.46555227,,3202,,2,2.951033675,2.951033675,poi
,5241,,,,0,,poi,0,-112.0843015,33.46451718,,3203,,2,0.192889274,0.925868517,poi
,5242,,,,0,,poi,0,-112.0771246,33.46390113,,3204,,3,0.242295623,1.163018991,poi
,5243,,,,0,,poi,0,-112.0910881,33.46299744,,3205,,7,0.190090658,0.912435157,poi
,5244,,,,0,,poi,0,-112.07642,33.46320185,,3206,,8,0.050375101,0.241800483,poi
,5245,,,,0,,poi,0,-112.0940766,33.46248274,,3207,,7,0.14897252,0.715068096,poi
,5246,,,,0,,poi,0,-112.083454,33.46352857,,3208,,2,0.19827123,0.951701902,poi
,5247,,,,0,,poi,0,-112.0864383,33.46194845,,3209,,7,0.157691287,0.756918179,poi
,5248,,,,0,,poi,0,-112.0797176,33.46431615,,3210,,3,0.055649417,0.2671172,poi
,5249,,,,0,,poi,0,-112.084043,33.4633196,,3211,,2,0.050375101,0.241800483,poi
,5250,,,,0,,poi,0,-112.0768319,33.46518665,,3212,,3,0.032184092,0.154483642,poi
,5251,,,,0,,poi,0,-112.0893756,33.46553263,,3213,,2,3.958643328,3.958643328,poi
,5252,,,,0,,poi,0,-112.0844595,33.46198595,,3214,,7,0.261778301,1.256535844,poi
,5253,,,,0,,poi,0,-112.0805203,33.46502959,,3215,,3,0.351334035,1.68640337,poi
,5254,,,,0,,poi,0,-112.0844846,33.46400498,,3216,,2,0.187507319,0.900035132,poi
,5255,,,,0,,poi,0,-112.0773683,33.4634203,,3217,,3,0.252844255,1.213652425,poi
,5256,,,,0,,poi,0,-112.0902933,33.46295821,,3218,,7,0.112590503,0.540434413,poi
,5257,,,,0,,poi,0,-112.0916377,33.46501648,,3219,,2,0.179542025,0.861801722,poi
,5258,,,,0,,poi,0,-112.0893668,33.46516005,,3220,,2,0.075455012,0.075455012,poi
,5259,,,,0,,poi,0,-112.0753982,33.4630019,,3221,,8,0.031968814,0.153450307,poi
,5260,,,,0,,poi,0,-112.096244,33.46402857,,3222,,2,0.345360065,0.345360065,poi
,5261,,,,0,,poi,0,-112.085267,33.46433797,,3223,,2,0.105486322,0.506334345,poi
,5262,,,,0,,poi,0,-112.0902529,33.46514125,,3224,,2,0.042625085,0.204600409,poi
,5263,,,,0,,poi,0,-112.0790341,33.46522243,,3225,,3,0.074593899,0.358050716,poi
,5264,,,,0,,poi,0,-112.0974714,33.46513101,,3226,,2,0.109038412,4.154363511,poi
,5265,,,,0,,poi,0,-112.0888415,33.46451895,,3227,,2,0.117326623,0.563167792,poi
,5266,,,,0,,poi,0,-112.0915005,33.46297658,,3228,,7,0.147573212,0.708351416,poi
,5267,,,,0,,poi,0,-112.0857436,33.46522375,,3229,,2,0.512469774,0.512469774,poi
,5268,,,,0,,poi,0,-112.0937896,33.46350512,,3230,,2,0.13573291,0.651517969,poi
,5269,,,,0,,poi,0,-112.0909471,33.4635076,,3231,,2,0.159198235,0.764151527,poi
,5270,,,,0,,poi,0,-112.0755631,33.4644456,,3232,,3,0.253274812,1.215719096,poi
,5271,,,,0,,poi,0,-112.0910973,33.4635076,,3233,,2,0.161566295,0.775518216,poi
,5272,,,,0,,poi,0,-112.0936396,33.46398845,,3234,,2,0.170392702,0.817884968,poi
,5273,,,,0,,poi,0,-112.086854,33.46419565,,3235,,2,0.035520904,0.170500341,poi
,5274,,,,0,,poi,0,-112.0895769,33.46248987,,3236,,7,0.208281666,0.999751998,poi
,5275,,,,0,,poi,0,-112.0771268,33.4649678,,3237,,3,0.325285372,1.561369787,poi
,5276,,,,0,,poi,0,-112.0899908,33.465009,,3238,,2,0.161889212,0.77706822,poi
,5277,,,,0,,poi,0,-112.0805271,33.46400585,,3239,,3,0.291271415,1.398102794,poi
,5278,,,,0,,poi,0,-112.0883708,33.4624939,,3240,,7,0.217323351,1.043152085,poi
,5279,,,,0,,poi,0,-112.0833001,33.4650213,,3241,,2,0.19697956,0.94550189,poi
,5280,,,,0,,poi,0,-112.0758797,33.46338455,,3242,,3,0.269851234,1.295285922,poi
,5281,,,,0,,poi,0,-112.0952969,33.46294782,,3243,,7,0.0889099,0.42676752,poi
,5282,,,,0,,poi,0,-112.0838998,33.46420343,,3244,,2,0.133149572,0.639117944,poi
,5283,,,,0,,poi,0,-112.0790241,33.4641684,,3245,,3,0.038750077,0.186000372,poi
,5284,,,,0,,poi,0,-112.0927874,33.46551213,,3246,,2,18.20629333,18.20629333,poi
,5285,,,,0,,poi,0,-112.0921795,33.4623183,,3247,,7,0.071795282,0.344617355,poi
,5286,,,,0,,poi,0,-112.0922394,33.4652172,,3248,,2,0.034336874,0.164816996,poi
,5287,,,,0,,poi,0,-112.0898393,33.4645302,,3249,,2,0.192996913,0.926385185,poi
,5288,,,,0,,poi,0,-112.0989521,33.4632603,,3250,,1,0.695671529,0.695671529,poi
,5289,,,,0,,poi,0,-112.0907821,33.4640211,,3251,,2,0.102472427,0.49186765,poi
,5290,,,,0,,poi,0,-112.0817886,33.463521,,3252,,2,0.20537541,0.98580197,poi
,5291,,,,0,,poi,0,-112.0920873,33.4633508,,3253,,2,0.026694498,0.128133589,poi
,5292,,,,0,,poi,0,-112.0767338,33.4628435,,3254,,8,0.140361392,0.67373468,poi
,5293,,,,0,,poi,0,-112.0797131,33.46307104,,3255,,8,0.016145866,0.077500155,poi
,5294,,,,0,,poi,0,-112.094222,33.4645201,,3256,,2,0.126475947,0.607084547,poi
,5295,,,,0,,poi,0,-112.0904747,33.46401111,,3257,,2,0.176528131,0.847335027,poi
,5296,,,,0,,poi,0,-112.0903315,33.46248385,,3258,,7,0.166625333,0.799801598,poi
,5297,,,,0,,poi,0,-112.0758907,33.46281554,,3259,,8,0.167701724,0.804968275,poi
,5298,,,,0,,poi,0,-112.0940212,33.46232581,,3260,,7,0.064152906,0.307933949,poi
,5299,,,,0,,poi,0,-112.087544,33.46451875,,3261,,2,0.151232941,0.725918117,poi
,5300,,,,0,,poi,0,-112.0766431,33.46390681,,3262,,3,0.275663745,1.323185978,poi
,5301,,,,0,,poi,0,-112.0838766,33.46299041,,3263,,7,0.242080345,1.161985656,poi
,5302,,,,0,,poi,0,-112.0853311,33.46557064,,3264,,2,1.95456467,1.95456467,poi
,5303,,,,0,,poi,0,-112.0789273,33.46329555,,3265,,3,0.377544157,0.377544157,poi
,5304,,,,0,,poi,0,-112.0950129,33.46244229,,3266,,7,0.27028179,1.297352593,poi
,5305,,,,0,,poi,0,-112.0916473,33.46396206,,3267,,2,0.150694746,0.723334779,poi
,5306,,,,0,,poi,0,-112.0786079,33.46519969,,3268,,3,0.075132095,0.360634054,poi
,5307,,,,0,,poi,0,-112.0788529,33.46450473,,3269,,3,0.336479839,1.615103228,poi
,5308,,,,0,,poi,0,-112.0889809,33.4631075,,3270,,7,0.040149386,0.192717052,poi
,5309,,,,0,,poi,0,-112.0880369,33.4655896,,3271,,2,2.364292919,2.364292919,poi
,5310,,,,0,,poi,0,-112.0989346,33.4638779,,3272,,1,0.56941086,0.56941086,poi
,5311,,,,0,,poi,0,-112.0846653,33.4620163,,3273,,7,0.398049407,1.910637152,poi
,5312,,,,0,,poi,0,-112.0830546,33.46453708,,3274,,2,0.214201817,1.028168721,poi
,5313,,,,0,,poi,0,-112.0894824,33.46501854,,3275,,2,0.020989625,0.020989625,poi
,5314,,,,0,,poi,0,-112.0915878,33.4651976,,3276,,2,0.046392454,0.222683778,poi
,5315,,,,0,,poi,0,-112.0790742,33.4634964,,3277,,3,0.218292103,1.047802094,poi
,5316,,,,0,,poi,0,-112.0926283,33.46296495,,3278,,7,0.159628791,0.766218198,poi
,5317,,,,0,,poi,0,-112.0901712,33.46503445,,3279,,2,0.194826778,0.935168536,poi
,5318,,,,0,,poi,0,-112.0761774,33.46303435,,3280,,8,0.041333416,0.198400396,poi
,5319,,,,0,,poi,0,-112.0943786,33.46418749,,3281,,2,0.091923795,0.441234215,poi
,5320,,,,0,,poi,0,-112.0878089,33.4643489,,3282,,2,0.086757118,0.416434166,poi
,5321,,,,0,,poi,0,-112.0813045,33.46433435,,3283,,2,0.061784846,0.296567259,poi
,5322,,,,0,,poi,0,-112.0929198,33.46448574,,3284,,2,0.228948374,1.098952196,poi
,5323,,,,0,,poi,0,-112.0886948,33.46298405,,3285,,7,0.169531589,0.813751626,poi
,5324,,,,0,,poi,0,-112.0950183,33.46350273,,3286,,2,0.147465572,0.707834748,poi
,5325,,,,0,,poi,0,-112.086791,33.46400406,,3287,,2,0.205805967,0.987868641,poi
,5326,,,,0,,poi,0,-112.07644,33.46444728,,3288,,3,0.269528316,1.293735919,poi
,5327,,,,0,,poi,0,-112.0923032,33.46351552,,3289,,2,0.135517632,0.650484633,poi
,5328,,,,0,,poi,0,-112.092729,33.46420054,,3290,,2,0.043593837,0.209250418,poi
,5329,,,,0,,poi,0,-112.0888523,33.46249395,,3291,,7,0.172437845,0.827701654,poi
,5330,,,,0,,poi,0,-112.0805709,33.4652115,,3292,,3,0.108930773,0.522867712,poi
,5331,,,,0,,poi,0,-112.0907848,33.46450895,,3293,,2,0.185892733,0.892285117,poi
,5332,,,,0,,poi,0,-112.0904831,33.462504,,3294,,7,0.144882234,0.695434723,poi
,5333,,,,0,,poi,0,-112.0896783,33.46503005,,3295,,2,0.163180882,0.783268232,poi
,5334,,,,0,,poi,0,-112.0777562,33.4634005,,3296,,3,0.256073428,1.229152456,poi
,5335,,,,0,,poi,0,-112.087381,33.46353555,,3297,,2,0.124430804,0.59726786,poi
,5336,,,,0,,poi,0,-112.0799822,33.46421025,,3298,,3,0.096229359,0.461900923,poi
,5337,,,,0,,poi,0,-112.0888874,33.4631752,,3299,,7,0.077069598,0.369934073,poi
,5338,,,,0,,poi,0,-112.0847239,33.46534175,,3300,,2,1.085594183,1.085594183,poi
,5339,,,,0,,poi,0,-112.0906614,33.46246375,,3301,,7,0.133257211,0.639634612,poi
,5340,,,,0,,poi,0,-112.0795808,33.46502924,,3302,,3,0.220983081,1.060718786,poi
,5341,,,,0,,poi,0,-112.0896744,33.46398517,,3303,,2,0.131319707,0.630334593,poi
,5342,,,,0,,poi,0,-112.0757299,33.46385771,,3304,,3,0.19579553,0.939818545,poi
,5343,,,,0,,poi,0,-112.0757077,33.467409,,3305,,3,0.557140002,21.22703409,poi
,5344,,,,0,,poi,0,-112.0754506,33.4675601,,3306,,3,0.297514483,11.33530182,poi
,5345,,,,0,,poi,0,-112.0754513,33.46742428,,3307,,3,0.401063302,15.28051179,poi
,5346,,,,0,,poi,0,-112.0754505,33.46726385,,3308,,3,0.440459214,16.78149604,poi
,5347,,,,0,,poi,0,-112.075102,33.46680255,,3309,,3,3.78060825,90.35653717,poi
,5348,,,,0,,poi,0,-112.039642,33.46605175,,3310,,5,5.57651288,5.57651288,poi
,5349,,,,0,,poi,0,-112.0438076,33.466015,,3311,,5,0.144774595,11.2924184,poi
,5350,,,,0,,poi,0,-112.0439247,33.46601661,,3312,,5,1.437143497,1.437143497,poi
,5351,,,,0,,poi,0,-112.0440226,33.46597923,,3313,,5,0.434485243,0.434485243,poi
,5352,,,,0,,poi,0,-112.0440234,33.46607125,,3314,,5,0.49018848,0.49018848,poi
,5353,,,,0,,poi,0,-112.0439773,33.46602982,,3315,,5,0.105916878,38.45841852,poi
,5354,,,,0,,poi,0,-112.0615388,33.44905782,,3316,,19,368.3188402,18.05484511,poi
,5355,,,,0,,poi,0,-112.053502,33.44935811,,3317,,19,693.2193812,33.98134222,poi
,5356,,,,0,,poi,0,-112.0594038,33.45250938,,3318,,19,5.808959526,5.808959526,poi
,5357,,,,0,,poi,0,-112.0926643,33.4510363,,3319,,17,0.923651151,35.19110887,poi
,5358,,,,0,,poi,0,-112.0915289,33.45914119,,3320,,7,0.136486384,9.335668657,poi
,5359,,,,0,,poi,0,-112.0916319,33.4592529,,3321,,7,0.27512555,18.81858761,poi
,5360,,,,0,,poi,0,-112.0920802,33.45840348,,3322,,12,0.10936133,0.10936133,poi
,5361,,,,0,,poi,0,-112.0922251,33.4583601,,3323,,12,0.174375348,0.174375348,poi
,5362,,,,0,,poi,0,-112.0914496,33.45829563,,3324,,12,0.032184092,0.032184092,poi
,5363,,,,0,,poi,0,-112.0916861,33.45830147,,3325,,12,0.210542087,0.210542087,poi
,5364,,,,0,,poi,0,-112.0917084,33.45723228,,3326,,12,0.152955167,5.827591854,poi
,5365,,,,0,,poi,0,-112.0915147,33.45725557,,3327,,12,0.160382265,6.110564295,poi
,5366,,,,0,,poi,0,-112.0914427,33.45446735,,3328,,12,0.084281418,0.404550808,poi
,5367,,,,0,,poi,0,-112.0914559,33.45431475,,3329,,12,0.15381628,0.738318142,poi
,5368,,,,0,,poi,0,-112.0914486,33.45387563,,3330,,12,0.277278332,10.56430445,poi
,5369,,,,0,,poi,0,-112.0908794,33.45216661,,3331,,17,0.105486322,0.506334345,poi
,5370,,,,0,,poi,0,-112.0908808,33.45230364,,3332,,17,0.118080097,0.566784466,poi
,5371,,,,0,,poi,0,-112.0910476,33.4526986,,3333,,17,0.146927377,0.705251409,poi
,5372,,,,0,,poi,0,-112.0910234,33.45277585,,3334,,17,0.065336936,0.313617293,poi
,5373,,,,0,,poi,0,-112.0910733,33.45284703,,3335,,17,0.094614772,3.604822829,poi
,5374,,,,0,,poi,0,-112.0909102,33.45193505,,3336,,17,0.109684247,0.109684247,poi
,5375,,,,0,,poi,0,-112.0909979,33.45202919,,3337,,17,0.478563456,2.297104591,poi
,5376,,,,0,,poi,0,-112.0911051,33.454004,,3338,,12,0.120448157,0.578151155,poi
,5377,,,,0,,poi,0,-112.0911216,33.45437148,,3339,,12,0.090201569,0.432967532,poi
,5378,,,,0,,poi,0,-112.0910706,33.45384138,,3340,,12,0.093215464,0.447434228,poi
,5379,,,,0,,poi,0,-112.0910054,33.45306604,,3341,,17,0.541317054,20.62417976,poi
,5380,,,,0,,poi,0,-112.0320624,33.44464858,,3342,,25,23.25424439,23.25424439,poi
,5381,,,,0,,poi,0,-112.031719,33.44553556,,3343,,25,23.74071932,23.74071932,poi
,5382,,,,0,,poi,0,-112.0317459,33.44529005,,3344,,25,22.97449036,22.97449036,poi
,5383,,,,0,,poi,0,-112.031094,33.4462766,,3345,,25,23.96724581,23.96724581,poi
,5384,,,,0,,poi,0,-112.0581444,33.46418309,,3346,,4,181.4167757,181.4167757,poi
,5385,,,,0,,poi,0,-112.0927264,33.46043243,,3347,,7,1.828896016,1.828896016,poi
,5386,,,,0,,poi,0,-112.0628428,33.46415878,,3348,,4,11.70984285,279.865244,poi
,5387,,,,0,,poi,0,-112.0387898,33.44507374,,3349,,25,0.446594642,10.67361196,poi
,5388,,,,0,,poi,0,-112.0731539,33.4619519,,3350,,8,15.96330968,15.96330968,poi
,5389,,,,0,,poi,0,-112.0757142,33.46054898,,3351,,8,3.155278875,3.155278875,poi
,5390,,,,0,,poi,0,-112.0751604,33.46048122,,3352,,8,1.813449805,1.813449805,poi
,5391,,,,0,,poi,0,-112.0754055,33.46052801,,3353,,8,10.11323202,10.11323202,poi
,5392,,,,0,,poi,0,-112.0760577,33.46052918,,3354,,8,9.229407333,9.229407333,poi
,5393,,,,0,,poi,0,-112.0470831,33.45907173,,3355,,9,3.489498293,3.489498293,poi
,5394,,,,0,,poi,0,-112.0483596,33.46537028,,3356,,4,0.351226396,24.02388551,poi
,5395,,,,0,,poi,0,-112.048033,33.46545234,,3357,,4,0.212802509,0.212802509,poi
,5396,,,,0,,poi,0,-112.1060243,33.46632657,,3358,,1,0.331420801,12.62713253,poi
,5397,,,,0,,poi,0,-112.1061548,33.46613667,,3359,,1,0.359514607,13.69750654,poi
,5398,,,,0,,poi,0,-112.1069109,33.46660347,,3360,,1,0.544976784,20.76361545,poi
,5399,,,,0,,poi,0,-112.1070373,33.46626018,,3361,,1,0.372538939,14.19373357,poi
,5400,,,,0,,poi,0,-112.1068878,33.46626592,,3362,,1,0.561230288,21.38287398,poi
,5401,,,,0,,poi,0,-112.1072621,33.46646313,,3363,,1,1.345919356,51.27952748,poi
,5402,,,,0,,poi,0,-112.1076551,33.46629665,,3364,,1,1.343981853,51.20570858,poi
,5403,,,,0,,poi,0,-112.1121362,33.4657943,,3365,,1,0.007534737,0.007534737,poi
,5404,,,,0,,poi,0,-112.1147335,33.46330094,,3366,,1,0.025833385,0.025833385,poi
,5405,,,,0,,poi,0,-112.1147765,33.4635137,,3367,,1,0.065982771,0.065982771,poi
,5406,,,,0,,poi,0,-112.1148538,33.46351358,,3368,,1,0.023895881,0.910433069,poi
,5407,,,,0,,poi,0,-112.1144906,33.4633816,,3369,,1,0.573931703,21.86679787,poi
,5408,,,,0,,poi,0,-112.1144971,33.46388805,,3370,,1,0.661765211,25.21325455,poi
,5409,,,,0,,poi,0,-112.1144892,33.46409054,,3371,,1,0.59589008,22.70341204,poi
,5410,,,,0,,poi,0,-112.1144809,33.46444689,,3372,,1,0.562952514,21.44849078,poi
,5411,,,,0,,poi,0,-112.1147226,33.46488116,,3373,,1,1.423204233,54.22408128,poi
,5412,,,,0,,poi,0,-112.113314,33.46568404,,3374,,1,1.027307609,24.55265184,poi
,5413,,,,0,,poi,0,-112.1132489,33.46557102,,3375,,1,0.13336485,5.08120078,poi
,5414,,,,0,,poi,0,-112.1140348,33.46575745,,3376,,1,0.742925096,17.75590979,poi
,5415,,,,0,,poi,0,-112.1137297,33.46428324,,3377,,1,3.833997245,91.63253416,poi
,5416,,,,0,,poi,0,-112.1139941,33.46427183,,3378,,1,7.285660393,277.583661,poi
,5417,,,,0,,poi,0,-112.0988199,33.46542949,,3379,,1,6.673947365,159.507342,poi
,5418,,,,0,,poi,0,-112.0744211,33.45189639,,3380,,18,21.14742421,21.14742421,poi
,5419,,,,0,,poi,0,-112.0306726,33.46605479,,3381,,5,0.315490214,21.57953063,poi
,5420,,,,0,,poi,0,-112.0517752,33.44870574,,3382,,24,0.87822745,33.46046583,poi
,5421,,,,0,,poi,0,-112.0493701,33.44876475,,3383,,24,0.08288211,3.157808394,poi
,5422,,,,0,,poi,0,-112.050364,33.4486488,,3384,,24,0.537980242,20.49704721,poi
,5423,,,,0,,poi,0,-112.0493967,33.44859798,,3385,,24,0.201608042,7.681266392,poi
,5424,,,,0,,poi,0,-112.0492261,33.44863567,,3386,,24,0.236590751,9.014107598,poi
,5425,,,,0,,poi,0,-112.0482224,33.4487506,,3387,,24,0.452622432,17.24491467,poi
,5426,,,,0,,poi,0,-112.0465458,33.44855435,,3388,,24,0.344445133,0.344445133,poi
,5427,,,,0,,poi,0,-112.0463942,33.44862485,,3389,,24,0.318288831,12.12680444,poi
,5428,,,,0,,poi,0,-112.0460209,33.44851579,,3390,,25,0.0696425,4.76354702,poi
,5429,,,,0,,poi,0,-112.0457774,33.44863195,,3391,,25,0.602456065,22.95357608,poi
,5430,,,,0,,poi,0,-112.0544238,33.4485419,,3392,,24,0.126798865,4.831036738,poi
,5431,,,,0,,poi,0,-112.0545096,33.44863702,,3393,,24,0.427004326,16.2688648,poi
,5432,,,,0,,poi,0,-112.0855468,33.4474152,,3394,,22,17.06870946,17.06870946,poi
,5433,,,,0,,poi,0,-112.0856645,33.4467675,,3395,,22,8.162380895,8.162380895,poi
,5434,,,,0,,poi,0,-112.086128,33.44675816,,3396,,22,8.162380895,8.162380895,poi
,5435,,,,0,,poi,0,-112.0861852,33.44627294,,3397,,22,12.16434896,12.16434896,poi
,5436,,,,0,,poi,0,-112.0864475,33.446244,,3398,,22,1.947137572,1.947137572,poi
,5437,,,,0,,poi,0,-112.0866917,33.44633679,,3399,,22,10.58485275,10.58485275,poi
,5438,,,,0,,poi,0,-112.0856205,33.4461995,,3400,,22,4.441404709,4.441404709,poi
,5439,,,,0,,poi,0,-112.085694,33.446403,,3401,,22,0.513707624,0.513707624,poi
,5440,,,,0,,poi,0,-112.087239,33.446236,,3402,,22,4.993485674,4.993485674,poi
,5441,,,,0,,poi,0,-112.0874455,33.446159,,3403,,22,0.573124409,0.573124409,poi
,5442,,,,0,,poi,0,-112.087582,33.4462415,,3404,,22,1.699567633,1.699567633,poi
,5443,,,,0,,poi,0,-112.0875791,33.44643415,,3405,,22,1.503987381,1.503987381,poi
,5444,,,,0,,poi,0,-112.087728,33.446429,,3406,,22,1.2229955,1.2229955,poi
,5445,,,,0,,poi,0,-112.087596,33.4466285,,3407,,22,1.002658254,1.002658254,poi
,5446,,,,0,,poi,0,-112.087551,33.4467755,,3408,,22,2.046165547,2.046165547,poi
,5447,,,,0,,poi,0,-112.0874025,33.446791,,3409,,22,1.461900491,1.461900491,poi
,5448,,,,0,,poi,0,-112.0872353,33.44675771,,3410,,22,7.217901577,7.217901577,poi
,5449,,,,0,,poi,0,-112.0873955,33.4465855,,3411,,22,0.56817301,0.56817301,poi
,5450,,,,0,,poi,0,-112.0888405,33.446304,,3412,,22,7.949470748,7.949470748,poi
,5451,,,,0,,poi,0,-112.0887848,33.44675732,,3413,,22,28.50644065,28.50644065,poi
,5452,,,,0,,poi,0,-112.0876625,33.44575291,,3414,,22,4.591184522,4.591184522,poi
,5453,,,,0,,poi,0,-112.0872645,33.4457325,,3415,,22,4.96749083,4.96749083,poi
,5454,,,,0,,poi,0,-112.087306,33.4454225,,3416,,22,5.663162359,5.663162359,poi
,5455,,,,0,,poi,0,-112.0879055,33.4454015,,3417,,22,2.176139766,2.176139766,poi
,5456,,,,0,,poi,0,-112.0882941,33.44542409,,3418,,22,3.618234661,3.618234661,poi
,5457,,,,0,,poi,0,-112.1137369,33.44569626,,3419,,21,30.28399281,30.28399281,poi
,5458,,,,0,,poi,0,-112.1146165,33.445701,,3420,,21,20.95184395,20.95184395,poi
,5459,,,,0,,poi,0,-112.1148615,33.4461175,,3421,,21,1.971894566,1.971894566,poi
,5460,,,,0,,poi,0,-112.1146889,33.44611364,,3422,,21,1.567117715,1.567117715,poi
,5461,,,,0,,poi,0,-112.1144884,33.44611804,,3423,,21,1.603015356,1.603015356,poi
,5462,,,,0,,poi,0,-112.114274,33.446138,,3424,,21,1.235373997,1.235373997,poi
,5463,,,,0,,poi,0,-112.1141255,33.4461185,,3425,,21,2.703463736,2.703463736,poi
,5464,,,,0,,poi,0,-112.11416,33.445954,,3426,,21,0.508756225,0.508756225,poi
,5465,,,,0,,poi,0,-112.1138825,33.446125,,3427,,21,1.79364421,1.79364421,poi
,5466,,,,0,,poi,0,-112.113837,33.4459485,,3428,,21,0.401063302,0.401063302,poi
,5467,,,,0,,poi,0,-112.1136275,33.4459565,,3429,,21,0.996469005,0.996469005,poi
,5468,,,,0,,poi,0,-112.113531,33.446096,,3430,,21,2.635382003,2.635382003,poi
,5469,,,,0,,poi,0,-112.1137349,33.44612623,,3431,,21,1.526268675,1.526268675,poi
,5470,,,,0,,poi,0,-112.1133435,33.446105,,3432,,21,2.691085239,2.691085239,poi
,5471,,,,0,,poi,0,-112.1129654,33.44612032,,3433,,21,2.652711899,2.652711899,poi
,5472,,,,0,,poi,0,-112.1127723,33.44608634,,3434,,21,2.462083045,2.462083045,poi
,5473,,,,0,,poi,0,-112.1124795,33.4461355,,3435,,21,2.818583758,2.818583758,poi
,5474,,,,0,,poi,0,-112.1122242,33.44608837,,3436,,21,3.8682803,3.8682803,poi
,5475,,,,0,,poi,0,-112.112158,33.446248,,3437,,21,1.825828302,1.825828302,poi
,5476,,,,0,,poi,0,-112.111965,33.446248,,3438,,21,1.728038176,1.728038176,poi
,5477,,,,0,,poi,0,-112.1119645,33.446104,,3439,,21,1.83201755,1.83201755,poi
,5478,,,,0,,poi,0,-112.111808,33.4461165,,3440,,21,2.486840039,2.486840039,poi
,5479,,,,0,,poi,0,-112.111663,33.44613,,3441,,21,2.774021169,2.774021169,poi
,5480,,,,0,,poi,0,-112.1114882,33.44612392,,3442,,21,2.512834883,2.512834883,poi
,5481,,,,0,,poi,0,-112.111311,33.4462235,,3443,,21,0.945717168,0.945717168,poi
,5482,,,,0,,poi,0,-112.1113425,33.4455365,,3444,,21,1.360396816,1.360396816,poi
,5483,,,,0,,poi,0,-112.112964,33.4466715,,3445,,21,2.153858471,2.153858471,poi
,5484,,,,0,,poi,0,-112.1133452,33.4465421,,3446,,21,3.120619084,3.120619084,poi
,5485,,,,0,,poi,0,-112.1135089,33.44653693,,3447,,21,1.850585296,1.850585296,poi
,5486,,,,0,,poi,0,-112.1128024,33.44665404,,3448,,21,2.242983649,2.242983649,poi
,5487,,,,0,,poi,0,-112.1126315,33.4467005,,3449,,21,1.287363684,1.287363684,poi
,5488,,,,0,,poi,0,-112.112477,33.446669,,3450,,21,1.570831264,1.570831264,poi
,5489,,,,0,,poi,0,-112.1123065,33.4466735,,3451,,21,1.916191329,1.916191329,poi
,5490,,,,0,,poi,0,-112.1124355,33.446517,,3452,,21,0.517421173,0.517421173,poi
,5491,,,,0,,poi,0,-112.112154,33.4467025,,3453,,21,1.502749531,1.502749531,poi
,5492,,,,0,,poi,0,-112.1119835,33.446686,,3454,,21,1.185860009,1.185860009,poi
,5493,,,,0,,poi,0,-112.111812,33.4466665,,3455,,21,2.410093358,2.410093358,poi
,5494,,,,0,,poi,0,-112.111639,33.446656,,3456,,21,2.210799557,2.210799557,poi
,5495,,,,0,,poi,0,-112.1114877,33.44667547,,3457,,21,2.041214149,2.041214149,poi
,5496,,,,0,,poi,0,-112.111313,33.446694,,3458,,21,1.18090861,1.18090861,poi
,5497,,,,0,,poi,0,-112.111164,33.44666,,3459,,21,2.36057937,2.36057937,poi
,5498,,,,0,,poi,0,-112.110794,33.446686,,3460,,21,1.374013163,1.374013163,poi
,5499,,,,0,,poi,0,-112.1106393,33.44663504,,3461,,21,3.400373115,3.400373115,poi
,5500,,,,0,,poi,0,-112.110459,33.44668633,,3462,,21,1.945899722,1.945899722,poi
,5501,,,,0,,poi,0,-112.1103245,33.4466735,,3463,,21,1.502749531,1.502749531,poi
,5502,,,,0,,poi,0,-112.1101365,33.44661351,,3464,,21,3.733354683,3.733354683,poi
,5503,,,,0,,poi,0,-112.1099861,33.44667168,,3465,,21,2.15633417,2.15633417,poi
,5504,,,,0,,poi,0,-112.1097142,33.44664494,,3466,,21,5.220012168,5.220012168,poi
,5505,,,,0,,poi,0,-112.1094855,33.44669578,,3467,,21,2.436088202,2.436088202,poi
,5506,,,,0,,poi,0,-112.1093161,33.44653375,,3468,,21,2.348200873,2.348200873,poi
,5507,,,,0,,poi,0,-112.1091725,33.44665569,,3469,,21,2.343249475,2.343249475,poi
,5508,,,,0,,poi,0,-112.1090161,33.44659289,,3470,,21,1.948375422,1.948375422,poi
,5509,,,,0,,poi,0,-112.1099695,33.4462585,,3471,,21,3.29886944,3.29886944,poi
,5510,,,,0,,poi,0,-112.1098169,33.44612443,,3472,,21,1.682237737,1.682237737,poi
,5511,,,,0,,poi,0,-112.1098405,33.446337,,3473,,21,0.724142072,0.724142072,poi
,5512,,,,0,,poi,0,-112.109658,33.446157,,3474,,21,2.671279644,2.671279644,poi
,5513,,,,0,,poi,0,-112.1094985,33.4461575,,3475,,21,2.696036638,2.696036638,poi
,5514,,,,0,,poi,0,-112.1093405,33.44612715,,3476,,21,2.131577177,2.131577177,poi
,5515,,,,0,,poi,0,-112.1091547,33.44613908,,3477,,21,2.391525613,2.391525613,poi
,5516,,,,0,,poi,0,-112.11015,33.446256,,3478,,21,3.302582989,3.302582989,poi
,5517,,,,0,,poi,0,-112.110315,33.4461365,,3479,,21,1.893910035,1.893910035,poi
,5518,,,,0,,poi,0,-112.1104934,33.44612005,,3480,,21,2.091965986,2.091965986,poi
